tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
run set	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-gc.polybench-integralized; convex-hull-by-gc.cra-monotone-c4b-integralized; convex-hull-by-gc.cra-monotone-hola-integralized; convex-hull-by-gc.cra-monotone-svcomp-integralized]	[convex-hull-by-gc.polybench-integralized; convex-hull-by-gc.cra-monotone-c4b-integralized; convex-hull-by-gc.cra-monotone-hola-integralized; convex-hull-by-gc.cra-monotone-svcomp-integralized]	[convex-hull-by-gc.polybench-integralized; convex-hull-by-gc.cra-monotone-c4b-integralized; convex-hull-by-gc.cra-monotone-hola-integralized; convex-hull-by-gc.cra-monotone-svcomp-integralized]	[convex-hull-by-gc.polybench-integralized; convex-hull-by-gc.cra-monotone-c4b-integralized; convex-hull-by-gc.cra-monotone-hola-integralized; convex-hull-by-gc.cra-monotone-svcomp-integralized]	[convex-hull-by-gc.polybench-integralized; convex-hull-by-gc.cra-monotone-c4b-integralized; convex-hull-by-gc.cra-monotone-hola-integralized; convex-hull-by-gc.cra-monotone-svcomp-integralized]
/home/diagram/src/research/projects/duet/bench-nk-local-projection/tasks/convhull/	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)
cra-monotone-svcomp-reach-safety-integralized/loop-industry-pattern/ofuf_1ba9ad6.ihull4_integralized.yml	invalid result	99.224827266	99.24873066200234	273.399808	1560.910583	invalid result	0.670168179	0.6827770019954187	118.497280	11.601196	invalid result	0.443352853	0.4572299099963857	119.107584	6.906738	TIMEOUT	300.725584367	300.9080250600018	882.933760	4594.589966
cra-monotone-svcomp-reach-safety-integralized/loop-industry-pattern/ofuf_285cbaf.ihull4_integralized.yml	invalid result	100.076125464	100.09340527499444	264.556544	1388.754211	invalid result	0.445121704	0.44559332999779144	118.419456	5.952881	invalid result	0.42028491	0.42083684500539675	118.349824	5.669922	TIMEOUT	300.714184959	300.8175313480024	735.551488	4296.934875
cra-monotone-svcomp-reach-safety-integralized/loop-industry-pattern/ofuf_32f9c45.ihull4_integralized.yml	invalid result	97.679615777	97.68889581100666	264.679424	1478.196899	invalid result	0.499512158	0.5037525880034082	118.427648	7.221008	invalid result	0.429060322	0.4295283099927474	118.423552	5.523560	TIMEOUT	300.710339239	300.8818594120021	678.825984	4656.923462
cra-monotone-svcomp-reach-safety-integralized/loop-industry-pattern/ofuf_4db4e59.ihull4_integralized.yml	invalid result	101.880198636	101.9091342019965	264.896512	1365.357544	invalid result	0.454811664	0.45526247099769535	118.403072	7.282349	invalid result	0.435633766	0.43610391300171614	118.423552	6.997742	TIMEOUT	300.716876594	300.80751139399945	769.110016	3998.192566
cra-monotone-svcomp-reach-safety-integralized/loop-industry-pattern/ofuf_5b9d94c.ihull4_integralized.yml	invalid result	100.238296609	100.25310657299997	264.589312	1531.402832	invalid result	0.587727745	0.5885465300016222	118.358016	8.576660	invalid result	0.418854352	0.4192615319916513	118.345728	5.702454	TIMEOUT	300.726876351	300.85017677699943	734.314496	4316.943176
cra-monotone-svcomp-reach-safety-integralized/loops/verisec_OpenSER_cases1_stripFullBoth_arr34a10e.ihull2_integralized.yml	done	5.739828803	5.745128869995824	76.480512	84.320618	done	0.297263974	0.29773441999714123	38.539264	4.216003	done	0.268057639	0.26853822500561364	38.219776	3.286926	TIMEOUT	300.676316777	300.83156303899887	134.557696	4713.962219
cra-monotone-svcomp-reach-safety-integralized/nla-digbench-scaling/dijkstra-u_unwindbound10bb495c.ihull0_integralized.yml	done	1.083694966	1.0843893720011692	42.135552	16.717773	done	0.72275904	0.7233246399991913	38.703104	12.377808	done	25.118578877	3.7095792350010015	38.211584	91.491577	TIMEOUT	302.290545272	56.27101161999599	175.095808	972.698730
cra-monotone-svcomp-reach-safety-integralized/nla-digbench-scaling/dijkstra-u_unwindbound50b2482d.ihull0_integralized.yml	done	1.367737384	1.3724282960029086	43.716608	20.367676	done	0.739658841	0.7402192109948373	39.309312	11.698059	done	6.105354932	0.9976353889942402	37.048320	24.485962	TIMEOUT	305.889120662	58.35517697600153	146.673664	850.563477
