tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
run set	[lira-convex-hull-sc-diversify-in-both.polybench-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-diversify-in-both.polybench-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-diversify-in-both.polybench-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-diversify-in-both.polybench-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-diversify-in-both.polybench-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-both.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-diversify-in-dd.polybench-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-diversify-in-dd.polybench-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-diversify-in-dd.polybench-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-diversify-in-dd.polybench-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-diversify-in-dd.polybench-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-c4b-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-hola-integralized; lira-convex-hull-sc-diversify-in-dd.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-accelerated.polybench-integralized; lira-convex-hull-sc-accelerated.cra-monotone-c4b-integralized; lira-convex-hull-sc-accelerated.cra-monotone-hola-integralized; lira-convex-hull-sc-accelerated.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[lira-convex-hull-sc-precond-accelerate.polybench-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-c4b-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-hola-integralized; lira-convex-hull-sc-precond-accelerate.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-cooper.polybench-integralized; convex-hull-by-cooper.cra-monotone-c4b-integralized; convex-hull-by-cooper.cra-monotone-hola-integralized; convex-hull-by-cooper.cra-monotone-svcomp-integralized]	[convex-hull-by-gc-implicant.polybench-integralized; convex-hull-by-gc-implicant.cra-monotone-c4b-integralized; convex-hull-by-gc-implicant.cra-monotone-hola-integralized; convex-hull-by-gc-implicant.cra-monotone-svcomp-integralized]	[convex-hull-by-gc-implicant.polybench-integralized; convex-hull-by-gc-implicant.cra-monotone-c4b-integralized; convex-hull-by-gc-implicant.cra-monotone-hola-integralized; convex-hull-by-gc-implicant.cra-monotone-svcomp-integralized]	[convex-hull-by-gc-implicant.polybench-integralized; convex-hull-by-gc-implicant.cra-monotone-c4b-integralized; convex-hull-by-gc-implicant.cra-monotone-hola-integralized; convex-hull-by-gc-implicant.cra-monotone-svcomp-integralized]	[convex-hull-by-gc-implicant.polybench-integralized; convex-hull-by-gc-implicant.cra-monotone-c4b-integralized; convex-hull-by-gc-implicant.cra-monotone-hola-integralized; convex-hull-by-gc-implicant.cra-monotone-svcomp-integralized]	[convex-hull-by-gc-implicant.polybench-integralized; convex-hull-by-gc-implicant.cra-monotone-c4b-integralized; convex-hull-by-gc-implicant.cra-monotone-hola-integralized; convex-hull-by-gc-implicant.cra-monotone-svcomp-integralized]
/home/diagram/src/research/projects/duet/bench-nk-local-projection/tasks/convhull/	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)	status	cputime (s)	walltime (s)	memory (MB)	cpuenergy (J)
polybench-integralized/2mm.merged.chull0_equivalent.yml	done	0.032719902	0.033132830998511054	29.650944	0.249390	done	0.034416979	0.034924991996376775	29.458432	0.070618	done	0.040236678	0.0410556999995606	29.466624	0.171875	done	0.059394933	0.0601298170076916	29.495296	0.213867	done	0.126474578	0.29395544801081996	68.526080	0.710266	done	0.073805448	0.0743688550137449	29.650944	0.158081
polybench-integralized/2mm.merged.chull10_equivalent.yml	done	0.05089791	0.051334499003132805	29.560832	0.120911	done	0.046354334	0.04697101800411474	29.573120	0.226257	done	0.035369229	0.03573347999918042	29.528064	0.245361	done	0.033856041	0.03431659999478143	29.552640	0.116821	done	0.047976725	0.048444384010508657	29.450240	0.182861	done	0.050443056	0.050915443993289955	29.577216	0.180969
polybench-integralized/2mm.merged.chull11_integralized.yml	done	0.071192776	0.0717453219986055	29.913088	0.161621	done	0.067065209	0.06754999999247957	29.872128	0.156250	done	0.067011355	0.07038990400178591	29.724672	0.169250	done	0.057788968	0.05824085600033868	29.945856	0.354431	done	0.056961134	0.05744370100728702	29.777920	0.219238	done	0.056043745	0.056581918004667386	30.154752	0.226929
polybench-integralized/2mm.merged.chull12_equivalent.yml	done	0.068114692	0.06859324700781144	29.519872	0.172424	done	0.034620255	0.03510698401078116	29.470720	0.181396	done	0.065559959	0.06605503500031773	29.470720	0.150452	done	0.035285771	0.03572172499843873	29.618176	0.205627	done	0.047602486	0.04804723100096453	29.388800	0.138306	done	0.052485829	0.05297255500045139	29.577216	0.175781
polybench-integralized/2mm.merged.chull13_integralized.yml	done	0.054169484	0.05467991800105665	29.868032	0.087219	done	0.061954866	0.06245526499697007	30.044160	0.116821	done	0.062289846	0.06286747100239154	29.835264	0.127197	done	0.045728942	0.04617106200021226	30.031872	0.296814	done	0.05055989	0.05099636899831239	29.913088	0.136353	done	0.040726727	0.04112899900064804	30.310400	0.262939
polybench-integralized/2mm.merged.chull14_equivalent.yml	done	0.035022399	0.03544717500335537	29.650944	0.069153	done	0.056755294	0.05730370800301898	29.519872	0.181885	done	0.050315453	0.050794794005923904	29.450240	0.189331	done	0.052260684	0.05287678600871004	29.446144	0.143677	done	0.060842666	0.06146327999886125	29.536256	0.123596	done	0.048426541	0.048875590990064666	29.782016	0.166199
polybench-integralized/2mm.merged.chull15_integralized.yml	done	0.05708297	0.05751646000135224	29.913088	0.197754	done	0.060436939	0.06093901699932758	29.782016	0.194031	done	0.057422926	0.05803269500029273	29.749248	0.074219	done	0.072535249	0.07324084900028538	29.962240	0.249451	done	0.041279218	0.04173453900148161	29.868032	0.137451	done	0.040418597	0.04088222200516611	30.154752	0.136047
polybench-integralized/2mm.merged.chull1_integralized.yml	done	0.058140821	0.05878696001309436	29.822976	0.197144	done	0.053428828	0.053959896991727874	29.913088	0.160522	done	0.039619422	0.04010098200524226	29.835264	0.282349	done	0.055676259	0.05619753400969785	30.031872	0.190674	done	0.052169509	0.05260127999645192	29.782016	0.192566	done	0.04718374	0.04754076499375515	30.117888	0.546021
